relative_path,file_role,role_note,old,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity
psf-requests-cd90742/src/requests/sessions.py,view,,old,HTTP Client,https://api.github.com/repos/psf/requests,51,8,28,15,2,29,0,0,0,1,0,0,0,0,0,0,0,0,0,3,14.5,0.1568627450980392,1
psf-requests-cd90742/src/requests/status_codes.py,enum,,old,HTTP Client,https://api.github.com/repos/psf/requests,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0
psf-requests-cd90742/src/requests/structures.py,utility,,old,HTTP Client,https://api.github.com/repos/psf/requests,10,1,0,9,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8.5,0.1,1
psf-requests-cd90742/src/requests/utils.py,utility,,old,HTTP Client,https://api.github.com/repos/psf/requests,59,19,12,28,0,47,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.0,0.3220338983050847,1
psf-requests-cd90742/tests/compat.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,4,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.5,0
psf-requests-cd90742/tests/conftest.py,utility,,old,HTTP Client,https://api.github.com/repos/psf/requests,9,4,0,5,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.4444444444444444,0
psf-requests-cd90742/tests/test_adapters.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0
psf-requests-cd90742/tests/test_help.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,2,0,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4.0,0.0,0
psf-requests-cd90742/tests/test_hooks.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,2,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.5,0
psf-requests-cd90742/tests/test_lowlevel.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,7,1,4,2,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.1428571428571428,0
psf-requests-cd90742/tests/test_packages.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0
psf-requests-cd90742/tests/test_requests.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,57,3,31,23,18,278,0,0,0,7,0,0,1,0,0,0,0,0,0,2,15.444444444444445,0.0526315789473684,7
psf-requests-cd90742/tests/test_structures.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,3,1,2,0,2,15,0,0,2,0,0,0,1,0,0,0,0,0,0,2,7.5,0.3333333333333333,2
psf-requests-cd90742/tests/test_testserver.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,6,1,1,4,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,2,12.0,0.1666666666666666,0
psf-requests-cd90742/tests/test_utils.py,test,,old,HTTP Client,https://api.github.com/repos/psf/requests,44,3,32,9,18,79,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.388888888888889,0.0681818181818181,0
psf-requests-cd90742/tests/testserver/server.py,utility,test server,old,HTTP Client,https://api.github.com/repos/psf/requests,4,0,0,4,2,14,0,1,1,2,0,0,1,0,0,0,0,0,0,3,7.0,0.0,6
psf-requests-cd90742/tests/utils.py,utility,,old,HTTP Client,https://api.github.com/repos/psf/requests,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0.0,0
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0001_squashed.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,5,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,0.6,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0002_squashed_0029.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0003_squashed_0037.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0038_squashed_0042.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,5,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0043_circuittype_color.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,0.5,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0044_circuit_groups.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,5,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0045_circuit_distance.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0046_charfield_null_choices.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0047_circuittermination__termination.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,4,3,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2.0,0.75,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0048_circuitterminations_cached_relations.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,3,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0049_natural_ordering.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0050_virtual_circuits.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,6,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,0.8333333333333334,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0051_virtualcircuit_group_assignment.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,4,3,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2.0,0.75,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0052_extend_circuit_abs_distance_upper_limit.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0053_owner.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0054_cable_connector_positions.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,4,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,0.75,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0055_add_comments_to_organizationalmodel.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0056_gfk_indexes.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/migrations/0057_default_ordering_indexes.py,migration,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0.0,1.0,1
netbox-community-netbox-fd35c36/netbox/circuits/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,1.0,0
netbox-community-netbox-fd35c36/netbox/core/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.6666666666666666,0
netbox-community-netbox-fd35c36/netbox/dcim/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.3333333333333333,0
netbox-community-netbox-fd35c36/netbox/extras/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.1666666666666666,0
netbox-community-netbox-fd35c36/netbox/ipam/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.3333333333333333,0
netbox-community-netbox-fd35c36/netbox/netbox/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0
netbox-community-netbox-fd35c36/netbox/users/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.5,0
netbox-community-netbox-fd35c36/netbox/utilities/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0.0,0.0,0
netbox-community-netbox-fd35c36/netbox/vpn/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,1.0,0
netbox-community-netbox-fd35c36/netbox/wireless/constants.py,enum,,old,Network Management,https://api.github.com/repos/netbox-community/netbox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0
getsentry-sentry-671a63a/src/django_picklefield/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/api/endpoints/relay/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/api/endpoints/release_thresholds/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/api/helpers/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/apidocs/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0.0,1.0,0
getsentry-sentry-671a63a/src/sentry/auth/providers/fly/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/auth/providers/github/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/auth/providers/google/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/constants.py,enum,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,16,4,5,7,5,17,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3.4,0.25,2
getsentry-sentry-671a63a/src/sentry/conf/api_pagination_allowlist_do_not_modify.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/conf/locale.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.6666666666666666,0
getsentry-sentry-671a63a/src/sentry/conf/server.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,39,8,14,17,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.2051282051282051,1
getsentry-sentry-671a63a/src/sentry/conf/server_mypy.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.5,0
getsentry-sentry-671a63a/src/sentry/conf/types/bgtask.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0.0,0.0,1
getsentry-sentry-671a63a/src/sentry/conf/types/cell_config.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,3,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1
getsentry-sentry-671a63a/src/sentry/conf/types/encrypted_field.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0,1
getsentry-sentry-671a63a/src/sentry/conf/types/kafka_definition.py,config,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,10,1,2,7,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1.0,0.1,2
getsentry-sentry-671a63a/src/sentry/middleware/access_log.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,16,6,5,5,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.0,0.375,0
getsentry-sentry-671a63a/src/sentry/middleware/ai_agent.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,7,2,1,4,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.0,0.2857142857142857,0
getsentry-sentry-671a63a/src/sentry/middleware/auth.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,18,8,9,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3.0,0.4444444444444444,1
getsentry-sentry-671a63a/src/sentry/middleware/demo_mode_guard.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,10,5,2,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.0,0.5,0
getsentry-sentry-671a63a/src/sentry/middleware/devtoolbar.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,10,4,5,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.0,0.4,0
getsentry-sentry-671a63a/src/sentry/middleware/env.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.5,0
getsentry-sentry-671a63a/src/sentry/middleware/health.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,7,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1.0,0.5714285714285714,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/classifications.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,30,6,19,5,3,9,0,0,1,2,0,0,0,0,0,0,1,0,0,5,3.0,0.2,3
getsentry-sentry-671a63a/src/sentry/middleware/integrations/integration_control.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,9,2,4,3,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,5,4.0,0.2222222222222222,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/bitbucket.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,11,1,7,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2.0,0.0909090909090909,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/bitbucket_server.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,7,1,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1.0,0.1428571428571428,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/discord.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,25,7,15,3,1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,6,4.0,0.28,2
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/github.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,21,9,8,4,1,6,0,0,1,1,0,0,0,0,0,0,1,0,0,6,6.0,0.4285714285714285,2
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/github_enterprise.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,11,0,7,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1.0,0.0,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/gitlab.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,16,5,7,4,1,5,0,0,1,1,0,0,0,0,0,0,1,0,0,6,5.0,0.3125,2
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/google.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,5,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1.0,0.2,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/jira.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,20,2,16,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2.0,0.1,1
getsentry-sentry-671a63a/src/sentry/middleware/integrations/parsers/jira_server.py,other,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,13,3,6,4,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,6,3.0,0.2307692307692307,1
getsentry-sentry-671a63a/src/sentry/utils/arroyo.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,26,8,9,9,3,22,0,0,1,1,0,0,0,1,0,0,0,0,0,4,7.333333333333333,0.3076923076923077,2
getsentry-sentry-671a63a/src/sentry/utils/arroyo_producer.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,13,6,3,4,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6.0,0.4615384615384615,0
getsentry-sentry-671a63a/src/sentry/utils/assets.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,6,1,3,2,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5.0,0.1666666666666666,1
getsentry-sentry-671a63a/src/sentry/utils/audit.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,22,5,14,3,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0.0,0.2272727272727272,1
getsentry-sentry-671a63a/src/sentry/utils/auth.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,36,9,16,11,4,32,0,0,2,3,0,0,0,1,0,0,0,0,0,4,8.0,0.25,5
getsentry-sentry-671a63a/src/sentry/utils/avatar.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,14,5,5,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.3571428571428571,0
getsentry-sentry-671a63a/src/sentry/utils/batching_kafka_consumer.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,5,3,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.6,0
getsentry-sentry-671a63a/src/sentry/utils/cache.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,4,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0
getsentry-sentry-671a63a/src/sentry/utils/circuit_breaker.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,4,2,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0.5,0.5,1
getsentry-sentry-671a63a/src/sentry/utils/circuit_breaker2.py,utility,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,15,3,3,9,8,40,0,0,3,5,0,0,0,1,0,0,0,0,0,4,5.0,0.2,8
getsentry-sentry-671a63a/.github/workflows/scripts/bootstrap-snuba.py,script,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,13,0,1,12,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,3
getsentry-sentry-671a63a/.github/workflows/scripts/parse-pr-files.py,script,,old,Application Monitoring,https://api.github.com/repos/getsentry/sentry,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0
django-django-8c2d3dc/django/__main__.py,entry_point,,old,Backend Framewrok Library,https://api.github.com/repos/django/django,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0
django-django-8c2d3dc/django/apps/config.py,config,,old,Backend Framewrok Library,https://api.github.com/repos/django/django,8,0,6,2,1,10,0,0,3,0,0,0,0,0,0,0,0,0,1,3,10.0,0.0,3
django-django-8c2d3dc/django/apps/registry.py,other,,old,Backend Framewrok Library,https://api.github.com/repos/django/django,11,0,5,6,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21.0,0.0,0
django-django-8c2d3dc/django/conf/global_settings.py,config,,old,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/ar/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/ar_DZ/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/az/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/bg/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/bn/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/bs/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/ca/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/ckb/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/cs/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/cy/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/da/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
django-django-8c2d3dc/django/conf/locale/de/formats.py,,,,Backend Framewrok Library,https://api.github.com/repos/django/django,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0
